id,artist_name,key,mode,track_name,popularity,acousticness,danceability,duration_ms,energy,instrumentalness,liveness,loudness,speechiness,tempo,valence,hit,year,explicit,sentimentPos,sentimentNeg,sentimentComp,sentimentNeu,pos_neg_diff
5pSlcPAnIWgKyAJNZivoO8,George Strait,4.0,1.0,Deck The Halls,45,0.235,0.607,119120.0,0.522,0.0,0.129,-10.068,0.0279,162.079,0.887,0,2006,0.0,0.063,0.0,0.5106,0.937,0.063
6JZv5f9ufV0Uz7VbGpd2DL,Mild High Club,11.0,0.0,Skiptracing,59,0.0729,0.72,219646.0,0.677,0.000103,0.397,-9.202,0.0245,109.401,0.8220000000000001,0,2016,0.0,0.451,0.081,0.897,0.468,0.37
3Q8zopc4ABXhysDb1sgLVW,My Darkest Days,2.0,1.0,Porn Star Dancing,66,0.0139,0.477,199013.0,0.917,0.0,0.0756,-3.399,0.0814,160.02100000000004,0.267,0,2010,1.0,0.273,0.099,0.9287,0.627,0.17400000000000002
66zCDwRFTwyOlXWJ7dKlOh,William Elliott Whitmore,2.0,1.0,Lee County Flood,12,0.852,0.723,196307.0,0.371,0.0,0.0557,-8.059,0.0357,136.188,0.65,0,2014,0.0,0.153,0.0,0.7351,0.847,0.153
72Pf3VRjCGRpnhCthX2oYk,Madvillain,4.0,0.0,Strange Ways,59,0.723,0.321,111667.0,0.807,0.0,0.466,-9.876,0.568,89.811,0.561,0,2004,1.0,0.082,0.302,-0.9656,0.616,-0.21999999999999997
1ugQtcwmKOXvKAYzhjncmv,Dean Lewis,0.0,1.0,Half A Man,75,0.855,0.507,179120.0,0.204,0.0,0.14300000000000002,-11.575,0.0504,77.765,0.343,0,2019,0.0,0.285,0.126,0.9192,0.589,0.15899999999999997
4DXfOXYv0ki7IR3P0XRcMY,Sam Hunt,9.0,1.0,Speakers,53,0.7120000000000001,0.594,228093.0,0.459,0.0,0.16899999999999998,-7.5070000000000014,0.0419,75.082,0.316,0,2014,0.0,0.253,0.079,0.9524,0.667,0.174
4TvSdxwziuv2uzaXblesBr,Fernando Ortega,0.0,1.0,"Praise to the Lord, the Almighty",39,0.00335,0.546,213200.0,0.374,0.0,0.224,-11.758,0.0287,128.155,0.369,0,2002,0.0,0.524,0.0,0.9814,0.476,0.524
7hQ4TfewdxTy60gai9lnhn,Grupo Bryndis,9.0,1.0,Sin Ti,55,0.443,0.653,231160.0,0.685,0.00022,0.136,-6.263,0.0278,155.91,0.764,0,2010,0.0,0.302,0.045,0.9698,0.653,0.257
2kx1XnDzKmJHMZLcXX1uJW,Musiq Soulchild,0.0,1.0,Newness - Album Version (Edited),39,0.381,0.799,226000.0,0.54,0.0149,0.0884,-4.083,0.116,97.113,0.725,0,2002,0.0,0.394,0.031,0.9846,0.575,0.363
6QQdiqYrHvL3oUcr6kicWS,Platinum Deluxe,8.0,1.0,Apologize,0,0.0015,0.687,185000.0,0.5329999999999999,0.0,0.116,-8.888,0.031,117.99,0.1,0,2017,0.0,0.0,0.0,0.0,1.0,0.0
7la8N6YLMUDAXl2iAEe9Sy,Sleeping With Sirens,0.0,1.0,Scene Two - Roger Rabbit,58,0.195,0.693,197947.0,0.562,0.0,0.123,-7.322999999999999,0.0379,123.979,0.183,0,2012,1.0,0.191,0.187,0.092,0.622,0.0040000000000000036
0JB2nnrP35zVYnQcYpAnCb,Jay Chou,9.0,1.0,開不了口,52,0.598,0.578,284973.0,0.525,3.33e-06,0.226,-8.081,0.0273,139.95,0.362,0,2001,0.0,0.0,0.0,0.0,1.0,0.0
5VUR4MhJWAbp2ZHtSDvwJ7,La Sonora Dinamita,9.0,1.0,Se Me Perdio La Cadenita,61,0.0253,0.532,157107.0,0.682,0.0,0.0822,-8.79,0.0495,96.341,0.715,0,2010,0.0,0.0,0.0,0.0,1.0,0.0
2RenEZCEoGncxt5xf17fNd,Betsy Wolfe,0.0,1.0,Still Hurting,20,0.8809999999999999,0.428,305813.0,0.269,1.06e-05,0.461,-7.3,0.04,124.493,0.135,0,2013,0.0,0.219,0.208,-0.1027,0.573,0.01100000000000001
1LGFhRGycG5VI9cU8gFgVP,itssvd,8.0,0.0,Losing Interest,76,0.48,0.753,120547.0,0.355,0.865,0.122,-13.295,0.0898,111.863,0.506,0,2017,0.0,0.314,0.384,0.2732,0.302,-0.07
2AsTgVcWojYwQAvzgacYWy,Korn,1.0,1.0,Did My Time,49,5.9e-05,0.546,244493.0,0.8640000000000001,0.00224,0.304,-3.893,0.0475,93.022,0.274,0,2003,0.0,0.125,0.285,-0.808,0.591,-0.15999999999999998
5fsQSDifYpjfbCqvZKPVBj,5 Seconds of Summer,4.0,1.0,She's Kinda Hot,67,0.00182,0.664,216454.0,0.908,0.0,0.109,-4.806,0.0317,118.031,0.889,0,2015,0.0,0.189,0.055,0.8742,0.756,0.134
3BuPop8SzLG2Q88TJcFAjp,Sam Hunt,9.0,1.0,Raised On It,52,0.0477,0.59,235507.0,0.94,0.0,0.379,-4.124,0.0409,94.02,0.732,0,2014,0.0,0.255,0.091,0.93,0.653,0.164
23NPGXlSaIqWzvxIRhM2oG,Red Hot Chili Peppers,4.0,1.0,Under the Bridge,60,0.0168,0.5539999999999999,265507.0,0.49,0.000534,0.136,-8.046,0.0457,84.275,0.513,0,2003,0.0,0.418,0.071,0.9756,0.51,0.347
5DSF1VTSaaAFIesJLlltuM,Tanya Chua,11.0,0.0,紅色高跟鞋,61,0.104,0.476,206587.0,0.659,0.0,0.232,-4.898,0.0251,176.018,0.4920000000000001,0,2009,0.0,0.0,0.0,0.0,1.0,0.0
7c9Xz19MZGKrJE7oLAsKkX,Bad Company,11.0,1.0,The Way I Choose - 2015 Remaster,9,0.233,0.5720000000000001,303480.0,0.34,5.600000000000001e-05,0.0761,-13.068,0.0298,122.321,0.453,0,2019,0.0,0.288,0.187,0.6369,0.525,0.10099999999999998
7Hdd3kgsxaoxccBJglSYlE,Edgar Broughton Band,9.0,1.0,For Dr Spock (Pts. 1 & 2) - 2004 Remaster,1,0.0179,0.471,232560.0,0.425,0.124,0.0726,-10.738,0.0423,124.17,0.476,0,2011,0.0,0.0,0.0,0.0,1.0,0.0
1IhnbJZ7FywEL7YCyLKDgv,Kings of Leon,2.0,1.0,Cold Desert,52,0.376,0.339,334707.0,0.448,0.007659999999999998,0.11,-8.081,0.0295,57.902,0.16399999999999998,0,2008,0.0,0.211,0.233,0.0139,0.557,-0.02200000000000002
6eSU1exzDvBEXmBRxspeh5,Lil Tecca,7.0,0.0,Shots,66,0.525,0.8290000000000001,109373.0,0.5820000000000001,0.0,0.0759,-5.721,0.0415,108.028,0.51,0,2019,1.0,0.239,0.227,-0.2002,0.534,0.011999999999999983
62XoIh6od0W79r8Tk51VOp,Z-Ro,4.0,0.0,I Hate U B***h,44,0.354,0.6920000000000001,272893.0,0.898,7.000000000000003e-06,0.18600000000000005,-3.179,0.122,77.438,0.778,0,2004,1.0,0.133,0.278,-0.9537,0.588,-0.14500000000000002
7hRiFuG3lgq0hnVGbaDkVw,Mat Zo,7.0,1.0,The Sky - Extended Mix,0,0.0108,0.57,522133.0,0.624,0.835,0.238,-8.267000000000001,0.104,124.903,0.0763,0,2012,0.0,0.276,0.0,0.6369,0.724,0.276
22PMfvdz35fFKYnJyMn077,Bruno Mars,10.0,1.0,Marry You,72,0.332,0.62,230120.0,0.8320000000000001,0.0,0.104,-4.848,0.036000000000000004,144.92600000000004,0.481,0,2010,0.0,0.351,0.067,0.9744,0.582,0.284
0CbESIyx34Usxoy7emUEBd,Bullet For My Valentine,6.0,0.0,All These Things I Hate (Revolve Around Me),50,0.0303,0.488,225440.0,0.879,0.0,0.28800000000000003,-3.505,0.0514,94.003,0.483,0,2006,0.0,0.367,0.27,0.8075,0.362,0.09699999999999998
7iV733e1KacKrFRaBNxVEf,BTS,8.0,1.0,Intro: Serendipity,68,0.523,0.476,139972.0,0.581,0.0,0.201,-8.795,0.12,129.56799999999998,0.282,0,2017,0.0,0.0,0.0,0.0,1.0,0.0
2hiB8QxWic092OablwpoVC,The Goo Goo Dolls,7.0,1.0,Better Days,53,0.00212,0.486,213267.0,0.595,0.000264,0.0953,-5.009,0.0302,113.276,0.331,0,2006,0.0,0.455,0.031,0.9712,0.514,0.42400000000000004
1uCnwV9ABsYkNJmrpQOR1H,Jonas Brothers,0.0,1.0,Fly With Me,52,0.00561,0.481,234147.0,0.926,0.0,0.119,-3.464,0.0576,149.957,0.523,0,2009,0.0,0.167,0.081,0.4767,0.752,0.08600000000000001
3MqBeOg7m00il51nSHaH7U,Five Finger Death Punch,11.0,0.0,100 Ways to Hate,49,0.000276,0.56,200973.0,0.989,0.0,0.282,-4.8610000000000015,0.104,94.988,0.428,0,2007,1.0,0.141,0.558,-0.9957,0.302,-0.41700000000000004
0O1x2tRm8ZpfDbcpOWZp7z,Jake Owen,8.0,1.0,American Country Love Song,59,0.0457,0.529,199747.0,0.8909999999999999,0.0,0.0942,-4.36,0.043,104.031,0.329,0,2016,0.0,0.215,0.0,0.9451,0.785,0.215
28yzY8mp33JDPMtGk0zKpp,Note Panayanggool,5.0,1.0,รักแบบไม่ต้องแอบรัก,1,0.605,0.8029999999999999,254213.0,0.565,1.08e-06,0.212,-5.721,0.0318,122.038,0.633,0,2011,0.0,0.0,0.0,0.0,1.0,0.0
6Slt6WiWnriaqCb8xXb2ZT,Nicki Minaj,7.0,1.0,Did It On’em,59,0.0445,0.562,212347.0,0.414,0.0,0.204,-7.032,0.349,155.826,0.474,0,2010,1.0,0.064,0.374,-0.9924,0.563,-0.31
420JGkyLfLUZcgBHKiIK9v,Shinedown,7.0,1.0,45,66,0.0022,0.446,250093.0,0.657,0.0,0.189,-4.494,0.0262,152.132,0.215,0,2003,0.0,0.221,0.054,0.8779,0.725,0.167
1Epb6Kfe3GTgKrrWs1Y4Wy,Mike Jones,1.0,0.0,Badd,54,0.0339,0.585,225187.0,0.6970000000000001,0.0,0.255,-6.126,0.35700000000000004,133.17700000000002,0.402,0,2005,1.0,0.102,0.311,-0.9918,0.587,-0.20900000000000002
5hagbOLUB9yP9QtjHERdeD,Ace Frehley,4.0,1.0,New York Groove,40,0.626,0.8220000000000001,180987.0,0.591,0.00015,0.223,-9.226,0.14,95.092,0.865,0,2002,0.0,0.053,0.078,-0.34,0.87,-0.025
5gqWvtQiQcAQEDlyz857vh,Luis y Julian,7.0,1.0,El Hijo De Su,46,0.53,0.795,192747.0,0.5429999999999999,0.0,0.091,-9.163,0.124,99.366,0.857,0,2001,0.0,0.0,0.0,0.0,1.0,0.0
7ifcJ5DDytGf8aITxmgsLN,Smokey Robinson & The Miracles,9.0,0.0,You've Really Got A Hold On Me - Alternate Stereo Mix,55,0.131,0.64,192133.0,0.381,0.0,0.17,-13.265,0.03,118.229,0.677,0,2002,0.0,0.426,0.151,0.946,0.423,0.275
17ZCxegdCt1y0reBkHVmMB,Three 6 Mafia,0.0,1.0,Hard Out Here for a Pimp (feat. Paula Campbell),44,0.022,0.85,169187.0,0.705,0.000939,0.0721,-7.537000000000001,0.0616,160.961,0.8390000000000001,0,2006,1.0,0.079,0.269,-0.9578,0.652,-0.19
2sq6zVcw0zr5go8ZqaUdUF,Johnny Cash,9.0,1.0,Flesh and Blood,45,0.114,0.489,156160.0,0.426,0.0504,0.117,-9.762,0.0393,81.354,0.521,0,2002,0.0,0.0,0.0,0.0,1.0,0.0
4YhA8wCS03e32t61v4D8Ik,Filter,2.0,1.0,American Cliche,38,4.45e-05,0.515,217627.0,0.865,0.314,0.254,-5.233,0.0446,84.015,0.35700000000000004,0,2002,0.0,0.21,0.0,0.7717,0.79,0.21
6WKXaHvZIqMnPVYF4G2b8e,平田志穂子,5.0,0.0,"Heartbeat,Heartbreak",51,0.0865,0.826,135227.0,0.716,4.62e-06,0.11,-9.121,0.0649,100.012,0.6920000000000001,0,2008,0.0,0.146,0.391,-0.936,0.463,-0.24500000000000002
7FjZU7XFs7P9jHI9Z0yRhK,NOTD,10.0,1.0,So Close,74,0.121,0.7,190302.0,0.872,7.08e-06,0.103,-5.896,0.0666,125.03,0.7609999999999999,0,2018,0.0,0.356,0.098,0.9727,0.546,0.258
1POlsQls16ppLPVmr4FGLt,CHANYEOL,0.0,0.0,Stay With Me,72,0.428,0.314,192441.0,0.526,0.0,0.126,-4.686,0.0484,78.643,0.195,0,2016,0.0,0.0,0.056,-0.296,0.944,-0.056
41vXrvl9HIfUpijbIgi5R6,Phineas,11.0,0.0,Ain't Got Rhythm,46,0.0812,0.74,135867.0,0.8059999999999999,0.0,0.0285,-3.954,0.196,95.926,0.8959999999999999,0,2009,0.0,0.161,0.061,0.7345,0.778,0.1
6uVzeU47Qzg0rrMneP5BNg,Eli Young Band,11.0,1.0,Love Ain't,69,0.00566,0.6,186119.0,0.851,9.78e-06,0.0891,-4.645,0.0388,98.007,0.727,0,2018,0.0,0.283,0.201,0.864,0.515,0.08199999999999996
4absiGHMelB8eH976ytjBj,Interpol,5.0,1.0,Evil,63,0.00135,0.489,215827.0,0.769,0.56,0.0727,-3.524,0.038,128.985,0.637,0,2004,1.0,0.278,0.091,0.9179,0.63,0.18700000000000003
5UHjWOJA6MDl1g3x2HC68V,Kendrick Lamar,1.0,0.0,The Recipe (Black Hippy Remix) - Bonus Track,52,0.000588,0.723,262920.0,0.758,0.0,0.35700000000000004,-7.303,0.14800000000000002,131.05100000000002,0.628,0,2012,1.0,0.183,0.172,-0.6072,0.645,0.01100000000000001
6kls8cSlUyHW2BUOkDJIZE,Ellie Goulding,8.0,1.0,Hate Me (with Juice WRLD),80,0.108,0.657,186223.0,0.768,0.0,0.14400000000000002,-4.628,0.0507,75.025,0.759,0,2019,0.0,0.125,0.335,-0.9876,0.539,-0.21000000000000002
0sKXWw2C1m3RMl4AX6JLlF,George Strait,4.0,1.0,She'll Leave You With A Smile - 2001 Version,53,0.59,0.635,178773.0,0.6,0.000198,0.254,-7.233,0.0229,97.983,0.516,0,2001,0.0,0.414,0.203,0.9132,0.383,0.21099999999999997
3Ya92CUJA5uYda3viiHhwB,Death Cab for Cutie,9.0,1.0,This Charming Man,39,0.00785,0.506,134800.0,0.915,0.0,0.11,-6.03,0.0473,112.792,0.963,0,2002,0.0,0.257,0.0,0.8385,0.743,0.257
4PYOh644yKjYyvyVUHqcof,All Sons & Daughters,9.0,1.0,Great Are You Lord - Live,60,0.0874,0.39,290413.0,0.457,8.900000000000001e-06,0.123,-7.915,0.0327,143.977,0.145,0,2013,0.0,0.574,0.127,0.9897,0.299,0.44699999999999995
4OSRNTDInE9bDHBBJ77tMw,J. Cole,10.0,0.0,Mr. Nice Watch,49,0.0929,0.556,237947.0,0.574,0.000219,0.113,-8.555,0.0951,138.954,0.29,0,2011,1.0,0.124,0.251,-0.9678,0.625,-0.127
7q8WiF5FmB2rF4xQzVF66x,Josef Strauss,5.0,1.0,"Sport-Polka, Polka schnell, Op. 170",14,0.88,0.477,132000.0,0.591,0.853,0.675,-16.123,0.389,89.822,0.701,0,2008,0.0,0.0,0.0,0.0,1.0,0.0
0pNMYo9MXmyyR9Fp9HwiBT,Rick Ross,2.0,1.0,So Sophisticated,56,0.023,0.638,247267.0,0.863,0.0,0.628,-5.891,0.309,153.954,0.516,0,2012,1.0,0.229,0.249,-0.6975,0.522,-0.01999999999999999
1zUeaSVFygQmKmVOEcJ0L9,Frank Sinatra,8.0,1.0,Whatever Happened To Christmas?,48,0.8140000000000001,0.201,184267.0,0.265,0.0109,0.149,-14.44,0.0338,70.579,0.253,0,2004,0.0,0.0,0.0,0.0,1.0,0.0
0tZIR4O5WX47JBC1TCcxxY,Whiskey Myers,0.0,1.0,Frogman,55,0.0277,0.362,218897.0,0.826,0.0,0.17600000000000002,-5.416,0.0449,147.204,0.596,0,2016,1.0,0.0,0.244,-0.7003,0.756,-0.244
1U9YEFTpSkD4cDwBflTuMm,Relient K,4.0,1.0,Sleigh Ride,44,0.349,0.461,212667.0,0.6859999999999999,1.56e-06,0.0742,-6.853,0.0354,178.106,0.415,0,2007,0.0,0.286,0.086,0.9584,0.628,0.19999999999999998
57Nc8KTrSOGqgjxfGzqRP1,Pink Floyd,7.0,1.0,Wish You Were Here - Live at Knebworth 1990,33,0.3,0.418,283827.0,0.382,0.00207,0.737,-14.1,0.0304,128.959,0.262,0,2019,1.0,0.196,0.299,-0.6199,0.506,-0.10299999999999998
73sWpECi7iZrcISLSRxuaH,Jamey Johnson,0.0,1.0,High Cost Of Living,62,0.0114,0.628,345120.0,0.601,2.63e-05,0.32,-7.0360000000000005,0.0368,86.006,0.396,0,2008,1.0,0.152,0.095,0.5301,0.753,0.056999999999999995
5MuNxNox3zTanAFIO5KcTl,Sister Sledge,7.0,0.0,He's the Greatest Dancer,56,0.00115,0.7,375400.0,0.816,0.00123,0.0901,-9.711,0.044,113.244,0.838,0,2007,0.0,0.449,0.069,0.9923,0.482,0.38
0QqFvqQ9Lujnc7QaYBEw09,Julio Preciado Y Su Banda Perla Del Pacifico,10.0,1.0,Qué Puedo Hacer por Ti,45,0.767,0.828,207000.0,0.407,0.000168,0.155,-8.711,0.0541,118.037,0.979,0,2002,0.0,0.0,0.0,0.0,1.0,0.0
05x21T1AAHaZi6HYvDJyf5,CNCO,4.0,0.0,Reggaetón Lento (Remix),24,0.158,0.623,188787.0,0.909,0.0,0.0972,-3.079,0.0758,93.984,0.6509999999999999,0,2018,0.0,0.146,0.038,0.89,0.816,0.10799999999999998
0xERMvJD8djz1ZBjPSRLvM,Don Gibson,7.0,1.0,Sea of Heartbreak,51,0.422,0.59,155040.0,0.586,4.46e-05,0.337,-9.158,0.0344,91.17,0.7290000000000001,0,2001,0.0,0.323,0.346,-0.0258,0.331,-0.022999999999999965
4VG5jWn1LdOt1R6KmmBsYJ,Animal Collective,1.0,1.0,Fireworks,47,0.0178,0.547,410907.0,0.911,4.98e-05,0.0884,-4.8610000000000015,0.0715,165.706,0.741,0,2007,0.0,0.101,0.161,-0.782,0.739,-0.06
32C5of1pAeU7IeEbGiLWAo,Jake Owen,7.0,1.0,Yee Haw,47,0.0956,0.672,172507.0,0.934,0.0,0.109,-3.322,0.0333,129.123,0.948,0,2006,1.0,0.11,0.0,0.5719,0.89,0.11
7sCu8xWNkxfzjoZU6aQSf1,Juanes,2.0,1.0,Luna,47,0.128,0.7090000000000001,213053.0,0.813,6.43e-06,0.16399999999999998,-4.58,0.0316,95.001,0.963,0,2002,0.0,0.145,0.0,0.9517,0.855,0.145
6R3jZOdowU5PKFlLTcQogn,Adele,4.0,0.0,Best For Last,47,0.6829999999999999,0.561,258507.0,0.316,0.0,0.108,-10.922,0.326,87.273,0.617,0,2008,0.0,0.222,0.092,0.8818,0.686,0.13
4GtTz1bLrWeCS28flQuPgo,Noize,4.0,1.0,ให้โอกาส,27,0.579,0.49,213373.0,0.486,0.0,0.117,-7.853,0.026,151.985,0.389,0,2016,0.0,0.0,0.0,0.0,1.0,0.0
48kwdkeHEJEuMzcKklPv5b,LMFAO,5.0,1.0,Sorry For Party Rocking,52,0.00213,0.6,203973.0,0.877,0.0,0.413,-4.351,0.165,133.998,0.55,0,2011,1.0,0.243,0.259,0.5824,0.498,-0.016000000000000014
2O6nLAQt3ZarrLvkgRuHu5,Jamrud,9.0,1.0,Ayam,8,0.0399,0.6970000000000001,249000.0,0.8809999999999999,0.00243,0.0962,-4.313,0.0721,116.045,0.429,0,2016,0.0,0.0,0.0,0.0,1.0,0.0
4bhsk8zUlScYaTnWOJZfty,Jack Johnson,1.0,0.0,Crying Shame,51,0.0719,0.6409999999999999,186040.0,0.606,0.0,0.113,-8.196,0.101,180.15,0.718,0,2005,0.0,0.281,0.159,0.805,0.56,0.12200000000000003
7sTtHHrD0zDpmzQzH3zegz,Camila Cabello,0.0,1.0,Consequences,71,0.889,0.455,178467.0,0.292,0.0,0.106,-6.7920000000000025,0.0563,84.339,0.43,0,2018,0.0,0.44,0.176,0.963,0.385,0.264
3TxfZyiN8mnHcNFQ4DdVJ5,ไอ..น้ำ,0.0,1.0,แค่รู้ว่าทำเพื่อใคร,3,0.204,0.609,223147.0,0.44,1.58e-05,0.0787,-7.7429999999999986,0.0256,69.99600000000001,0.469,0,2016,0.0,0.0,0.0,0.0,1.0,0.0
7u63zva845rv8tRFi9FG8a,The Taxpayers,4.0,0.0,I Love You Like An Alcoholic,57,0.384,0.61,215933.0,0.424,0.000148,0.11,-6.489,0.0311,108.416,0.207,0,2012,0.0,0.298,0.116,0.9081,0.587,0.182
0MO1qNhm8aRZchi8CJlIRo,Monty Datta,1.0,1.0,Can't Love Myself,66,0.913,0.541,122723.0,0.0836,0.00199,0.126,-12.663,0.313,181.032,0.452,0,2018,0.0,0.353,0.184,0.9244,0.464,0.16899999999999998
5aW8J4Jco5SFAl1OLCkjhM,Denis Kenzo,4.0,1.0,More Time,6,0.00102,0.448,205909.0,0.926,0.0,0.61,-5.029,0.0998,132.059,0.191,0,2016,0.0,0.0,0.0,0.0,1.0,0.0
5GxqKrG0zeKA8uYJMjXwj9,Gorillaz,2.0,1.0,Rock the House,50,0.0748,0.754,249200.0,0.825,7.18e-05,0.16899999999999998,-6.4979999999999976,0.237,171.94799999999995,0.612,0,2001,1.0,0.174,0.12,0.6072,0.706,0.05399999999999999
7HiUa9Gkk3QddHWT4jKiXd,Busta Rhymes,1.0,1.0,"Touch It - Remix/Featuring Mary J. Blige, Rah Digga, Missy Elliot, Lloyd Banks, Papoose & DMX (Edited)",49,0.0367,0.6409999999999999,240147.0,0.615,0.0,0.105,-7.475,0.389,68.938,0.411,0,2005,1.0,0.093,0.212,-0.9921,0.695,-0.119
0XgRWgcs0Pcr9PSIdFWD4N,Michael Cera,6.0,1.0,Clay Pigeons,58,0.97,0.292,186000.0,0.241,0.00989,0.105,-17.000999999999998,0.0428,172.175,0.441,0,2014,0.0,0.055,0.087,-0.2263,0.858,-0.031999999999999994
2wKFFJkshZruKwGWnXFtqE,Aqua Timez,7.0,1.0,Velonica,52,0.000183,0.489,281173.0,0.914,0.0,0.13699999999999998,-4.188,0.0483,136.917,0.545,0,2006,0.0,0.0,0.0,0.0,1.0,0.0
6Cm2obgFRdd1IcTR6FnbiS,Roger Bart,9.0,1.0,"Go the Distance - From ""Hercules"" / Soundtrack Version",47,0.877,0.251,194160.0,0.122,0.0007559999999999999,0.0765,-17.063,0.0359,133.361,0.193,0,2001,0.0,0.468,0.0,0.9062,0.532,0.468
2OEl1f47voDE22VlC5U11F,CKY,5.0,1.0,Close Yet Far,39,0.0461,0.434,231960.0,0.7959999999999999,0.00159,0.135,-5.589,0.0311,93.272,0.583,0,2002,1.0,0.122,0.122,-0.001,0.757,0.0
54s6sdPuMjVtdB5d5KFzTC,BTS,1.0,1.0,Save Me,72,0.0269,0.614,196506.0,0.823,0.0,0.0783,-3.48,0.062,139.94799999999998,0.539,0,2016,0.0,0.298,0.02,0.9879,0.682,0.27799999999999997
0CldGTIQo0ZMeEqSWZ1WPa,Fleetwood Mac,0.0,1.0,Did You Ever Love Me - 2018 Remaster,33,0.0396,0.703,223147.0,0.5760000000000001,3.06e-05,0.102,-10.753,0.0432,89.79299999999998,0.633,0,2018,0.0,0.383,0.241,0.7096,0.377,0.14200000000000002
1vo8399T9sWFZ9vbrEcTL5,Kit Chan,10.0,1.0,Home,35,0.7020000000000001,0.3720000000000001,254520.0,0.328,0.0,0.142,-8.418,0.0305,128.83700000000002,0.122,0,2015,0.0,0.076,0.07,0.0772,0.854,0.0059999999999999915
16uBPTZYJvcDYOOQ0aML1z,DJ Jose,11.0,0.0,Dedication - Radio Edit,0,0.000145,0.611,184880.0,0.93,0.0262,0.0646,-6.157,0.0396,131.954,0.454,0,2013,0.0,0.0,0.184,-0.4019,0.816,-0.184
47TyfLrGhYHHyyQWk64d0M,Marc Anthony,7.0,1.0,Flor Pálida,71,0.659,0.574,280453.0,0.802,5.07e-06,0.0765,-3.976,0.0316,93.537,0.7390000000000001,0,2013,0.0,0.04,0.0,0.6124,0.96,0.04
06WohfoFEUa5faNy8f9S5N,In This Moment,6.0,1.0,Adrenalize,58,0.00023,0.465,255773.0,0.96,0.0,0.129,-3.888,0.0792,132.014,0.43,0,2012,1.0,0.36,0.046,0.9765,0.594,0.314
3DkSirQyz93TaxZ0f0DloI,PnB Rock,9.0,1.0,My Ex,64,0.754,0.411,170393.0,0.523,0.0,0.13699999999999998,-7.063,0.259,81.793,0.532,0,2019,1.0,0.235,0.183,0.7458,0.582,0.05199999999999999
7I2k8PcOLEZwx8OlTc10m9,A.B. Quintanilla III,7.0,1.0,Fuego,55,0.0143,0.835,219893.0,0.909,0.000131,0.217,-4.707,0.0618,114.01,0.752,0,2004,1.0,0.024,0.056,-0.4389,0.92,-0.032
0Jv0PJz6LZdCygPsFnML3a,Eels,6.0,1.0,Novocaine For The Soul,51,0.0127,0.393,187720.0,0.765,0.0272,0.0875,-7.739,0.0649,169.28799999999995,0.349,0,2008,1.0,0.137,0.25,-0.34,0.613,-0.11299999999999999
5L5N8YOsBxdzR9h9sudBgG,Barrett Wilbert Weed,3.0,1.0,Dead Girl Walking,59,0.518,0.537,204613.0,0.664,0.0,0.0665,-6.502999999999999,0.0951,106.198,0.563,0,2014,1.0,0.064,0.244,-0.9691,0.693,-0.18
3qrQtMmkuV79LMGfsGDHRf,Lady Gaga,2.0,1.0,"Beautiful, Dirty, Rich",50,0.017,0.782,172413.0,0.906,0.0503,0.293,-5.229,0.152,120.064,0.6970000000000001,0,2008,1.0,0.474,0.334,0.9716,0.192,0.13999999999999996
5vP5MTuuKZYNNLNpcR3Ylg,Emmylou Harris,8.0,1.0,To Daddy - 2003 Remaster,20,0.775,0.607,166600.0,0.308,0.0,0.102,-13.003,0.047,80.726,0.34600000000000003,0,2001,0.0,0.17,0.0,0.7135,0.83,0.17
0ufhLoSAOdGSF2DEB64rhg,Agonoize,4.0,0.0,Staatsfeind (Feindstaat),4,0.006679999999999999,0.507,297802.0,0.999,6.36e-05,0.322,-5.454,0.07,139.97799999999998,0.442,0,2014,0.0,0.0,0.118,-0.9609,0.882,-0.118
4PJXT82AZtlDW4Q71b43oz,David Nail,1.0,1.0,Whatever She's Got,62,0.217,0.527,236800.0,0.723,0.0,0.037000000000000005,-6.134,0.0411,160.465,0.888,0,2014,0.0,0.179,0.076,0.7156,0.745,0.103
0TEekvXTomKt3hdXDZxxeW,Lorde,4.0,1.0,Ribs,76,0.534,0.511,258969.0,0.472,0.614,0.11,-9.277,0.091,127.978,0.0399,0,2013,0.0,0.18,0.107,0.7096,0.713,0.073
5JlH51YDYsGj2dyEJKKjcN,Darius Rucker,7.0,1.0,Alright,66,0.0527,0.601,231920.0,0.8059999999999999,0.0,0.185,-4.579,0.0345,89.87,0.711,0,2008,0.0,0.476,0.0,0.9836,0.524,0.476
0ZQ0AYmoSQqmPYtI9JP9F9,Wilco,9.0,1.0,War on War,43,0.0323,0.65,227667.0,0.833,0.00386,0.233,-8.446,0.0297,131.184,0.677,0,2002,0.0,0.0,0.955,-0.9966,0.045,-0.955
1IlJpEiMt4nuLr3cWFQUxa,Mach & Daddy,0.0,1.0,La Botella,67,0.193,0.752,179213.0,0.795,3.9299999999999986e-05,0.0772,-4.438,0.0415,118.015,0.916,0,2005,0.0,0.03,0.0,0.34,0.97,0.03
6L2uVVPJA9WcDc7zCZ4DHN,Little Mix,7.0,1.0,Love Me Like You,67,0.211,0.7829999999999999,197787.0,0.63,0.0,0.3,-4.985,0.044,106.053,0.8220000000000001,0,2015,0.0,0.194,0.207,-0.4809,0.6,-0.012999999999999984
6bXSfLBuqFQtVHNLxXbqbk,Jelly Roll,4.0,0.0,Fall in the Fall,63,0.158,0.71,249302.0,0.779,0.0,0.0997,-6.954,0.0472,129.093,0.366,0,2018,1.0,0.22,0.246,-0.6908,0.534,-0.025999999999999995
